Identity,lat,long,alti,speed,TIME,TYPE
3389,14.59468,16.16672,396,2,1668452440,Unknown
2182,14.60349,16.16613,396,2,1668452440,TypeR
8138,14.59842,16.15828,396,2,1668452440,TypeE
8673,14.59845,16.15058,396,2,1668452440,Type29
1214,14.59615,16.15839,396,2,1668452440,TypeR
3973,10.39087,18.06057,32102,309,1668452440,TypeE
2100,14.5929,16.15831,396,2,1668452440,TypeT
8776,11.63554,15.77295,6948,318,1668452440,TypeE
6725,11.63576,15.79151,6948,318,1668452440,TypeE
3606,8.29192,13.89912,12078,311,1668452440,Type29
7731,8.29772,13.89708,12078,311,1668452440,Type2000
4457,8.29337,13.89905,12078,311,1668452440,Type2000
7614,8.29003,13.89212,12078,311,1668452440,TypeM
7768,8.29033,13.89896,12078,311,1668452440,Type30
5848,8.29062,13.9055,12078,311,1668452440,Type145
2840,8.28641,13.90498,12078,311,1668452440,TypeF
6489,8.28952,13.90166,12078,311,1668452440,TypeR
5964,8.29266,13.89934,12078,311,1668452440,Type145
7707,8.28505,13.89779,12078,311,1668452440,TypeR
4888,8.29251,13.89847,12078,311,1668452440,Type145
1347,10.48782,17.94012,32102,309,1668452441,Type29
6019,10.48779,17.9312,32102,309,1668452441,TypeM
5488,10.48839,17.93085,32102,309,1668452441,Type145
5931,10.48817,17.93092,32102,309,1668452441,Type145
7865,10.48597,17.92563,32102,309,1668452441,TypeF
5000,10.48718,17.93803,32102,309,1668452441,Type2000
8507,10.4918,17.92916,32102,309,1668452441,TypeE
1019,10.48615,17.9262,32102,309,1668452441,TypeR
8225,10.48657,17.93382,32102,309,1668452441,TypeT
3737,10.49049,17.92843,32102,309,1668452441,Type145
4742,10.48936,17.92878,32102,309,1668452441,Type145
5860,10.86464,15.37255,7056,292,1668452441,TypeF
5898,10.48572,17.93062,32102,309,1668452441,Type2000
5517,10.48136,17.93294,32102,309,1668452441,Type2000
6267,10.49119,17.92257,32102,309,1668452441,TypeE
7541,10.48825,17.92677,32102,309,1668452441,TypeT
5027,10.49594,17.93053,32102,309,1668452441,Type29
7095,10.48779,17.93584,32102,309,1668452441,TypeF
5192,10.49149,17.93131,32102,309,1668452441,Type145
2092,10.48227,17.92912,32102,309,1668452441,TypeR
8150,10.4929,17.93281,32102,309,1668452441,TypeM
8881,12.25439,15.45272,779,280,1668452441,TypeM
5550,10.49433,17.9313,32102,309,1668452441,TypeR
6950,10.86362,15.37401,7056,292,1668452441,Unknown
5179,10.86861,15.37822,7056,292,1668452441,Type145
8265,10.86219,15.37612,7056,292,1668452441,TypeE
3590,10.86571,15.37309,7056,292,1668452441,Type145
4173,10.86049,15.37906,7056,292,1668452441,TypeT
4775,10.86032,15.37965,7056,292,1668452441,Type145
5461,10.87014,15.37685,7056,292,1668452441,Type145
3280,10.86454,15.37207,7056,292,1668452441,TypeT
4081,10.86878,15.36747,7056,292,1668452441,Type29
7875,10.86915,15.37536,7056,292,1668452441,TypeR
4223,10.85837,15.37272,7056,292,1668452441,TypeR
1883,10.86374,15.37191,7056,292,1668452441,TypeM
3205,10.86663,15.36611,7056,292,1668452441,Unknown
2850,10.86191,15.37354,7056,292,1668452441,TypeF
6265,10.86114,15.36743,7056,292,1668452441,TypeE
7412,10.86356,15.37313,7056,292,1668452441,TypeM
6595,10.85938,15.37766,7056,292,1668452441,TypeE
7885,10.86198,15.37073,7056,292,1668452441,Type2000
2922,10.48248,17.93692,32102,309,1668452441,Type29
7896,10.49676,17.93202,32102,309,1668452441,Type29
6761,10.48348,17.92976,32102,309,1668452441,Type29
7935,10.48912,17.93109,32102,309,1668452441,Unknown
1665,10.85511,15.37652,7056,292,1668452441,Type145
5175,10.48459,17.93196,32102,309,1668452441,Unknown
1594,10.86585,15.3739,7056,292,1668452441,Type29
7504,12.24927,15.46203,779,280,1668452441,Type29
8126,12.25693,15.46012,779,280,1668452441,TypeR
6541,14.60269,16.15993,396,2,1668452442,Type30
1700,14.60127,16.15807,396,2,1668452442,Type30
7544,14.60324,16.16409,396,2,1668452442,Type30
6356,14.60364,16.16064,396,2,1668452442,TypeT
5433,14.60292,16.15794,396,2,1668452442,TypeM
2100,14.59401,16.15819,396,2,1668452442,TypeT
6301,14.60492,16.15993,396,2,1668452442,Type2000
1214,14.59887,16.1583,396,2,1668452442,TypeR
5250,14.60773,16.16404,396,2,1668452442,TypeM
1024,14.60637,16.15686,396,2,1668452442,Type29
3158,14.60435,16.15012,396,2,1668452442,Unknown
4111,14.60873,16.16554,396,2,1668452442,Type2000
3389,14.59829,16.16703,396,2,1668452442,Unknown
1015,14.60545,16.16527,396,2,1668452442,TypeR
7723,14.60153,16.15904,396,2,1668452442,Unknown
2148,14.60164,16.15908,396,2,1668452442,Type2000
7037,14.08394,14.28301,845,213,1668452442,TypeT
4622,11.02335,15.07861,3965,282,1668452442,TypeF
5930,14.08883,14.28575,845,213,1668452442,Type2000
4623,14.08648,14.27623,845,213,1668452442,TypeE
1313,14.08936,14.28681,845,213,1668452442,TypeF
3540,14.08296,14.27939,845,213,1668452442,TypeR
6703,14.08236,14.27805,845,213,1668452442,TypeT
2969,14.08111,14.27587,845,213,1668452442,TypeE
8107,14.08475,14.27305,845,213,1668452442,Type30
7685,14.07861,14.27971,845,213,1668452442,Type2000
4855,14.07508,14.28387,845,213,1668452442,Type30
8981,14.08631,14.27935,845,213,1668452442,Type29
5816,14.08452,14.28268,845,213,1668452442,TypeR
6091,14.08244,14.28163,845,213,1668452442,TypeF
5807,14.07972,14.28469,845,213,1668452442,Unknown
5588,14.08725,14.28154,845,213,1668452442,TypeR
7858,14.08268,14.28322,845,213,1668452442,TypeR
8517,14.08083,14.27915,845,213,1668452442,TypeF
3885,14.08227,14.2877,845,213,1668452442,Type2000
4714,14.08724,14.27385,845,213,1668452442,TypeT
8424,14.07844,14.27097,845,213,1668452442,Type145
1466,14.08267,14.27657,845,213,1668452442,Type29
2662,14.60307,16.16592,396,2,1668452442,Type29
5688,14.08969,14.28176,845,213,1668452442,Type2000
8456,14.08791,14.28717,845,213,1668452442,Type145
4563,14.07898,14.27392,845,213,1668452442,Type145
5694,14.07516,14.27939,845,213,1668452442,Type2000
6933,14.08512,14.28048,845,213,1668452442,TypeF
7686,14.08363,14.28294,845,213,1668452442,TypeR
5245,14.08329,14.27726,845,213,1668452442,TypeT
1973,14.08399,14.28248,845,213,1668452442,Type29
8277,14.08422,14.27988,845,213,1668452442,Type145
8622,14.08089,14.28882,845,213,1668452442,Type29
1056,14.08412,14.28257,845,213,1668452442,TypeT
7234,10.0174,14.26438,3974,305,1668452443,Type30
5139,10.0105,14.2597,3974,305,1668452443,Unknown
1536,10.02216,14.26194,3974,305,1668452443,TypeE
4124,10.02344,14.26406,3974,305,1668452443,TypeM
5635,10.00957,14.26328,3974,305,1668452443,TypeT
2069,10.00998,14.26033,3974,305,1668452443,TypeR
7958,10.01688,14.26626,3974,305,1668452443,Type30
3162,10.01673,14.26644,3974,305,1668452443,TypeE
5549,10.01709,14.2665,3974,305,1668452443,TypeM
4796,10.01506,14.26713,3974,305,1668452443,Type2000
4015,10.01518,14.26707,3974,305,1668452443,TypeE
2496,10.01619,14.26721,3974,305,1668452443,Unknown
8638,10.01682,14.26597,3974,305,1668452443,TypeM
1143,10.01657,14.26596,3974,305,1668452443,Type29
7469,10.01103,14.27147,3974,305,1668452443,TypeF
1164,10.02165,14.27226,3974,305,1668452443,Type2000
2955,10.01363,14.26427,3974,305,1668452443,TypeR
1831,10.025,14.26764,3974,305,1668452443,TypeM
3005,10.01766,14.26349,3974,305,1668452443,TypeR
2141,10.01512,14.27428,3974,305,1668452443,Type30
7670,10.01501,14.26512,3974,305,1668452443,TypeE
5421,10.01611,14.266,3974,305,1668452443,Type29
5514,10.01709,14.2601,3974,305,1668452443,Type145
6653,10.02395,14.2619,3974,305,1668452443,TypeR
4365,10.01541,14.26609,3974,305,1668452443,TypeE
5474,10.02009,14.26196,3974,305,1668452443,Type29
5714,10.01342,14.26735,3974,305,1668452443,TypeR
4387,10.01822,14.26372,3974,305,1668452443,Type2000
5975,10.01678,14.26038,3974,305,1668452443,TypeF
2355,10.0157,14.26881,3974,305,1668452443,Type30
3228,10.01733,14.26592,3974,305,1668452443,Type30
3836,10.01556,14.2687,3974,305,1668452443,Unknown
7500,10.01916,14.25979,3974,305,1668452443,TypeE
2660,10.00956,14.26311,3974,305,1668452443,Type145
3488,10.02506,14.26923,3974,305,1668452443,Type2000
5671,10.01655,14.26779,3974,305,1668452443,TypeM
6490,10.02135,14.2609,3974,305,1668452443,TypeR
7759,10.01677,14.26607,3974,305,1668452443,Unknown
8099,10.02245,14.26521,3974,305,1668452443,TypeT
3321,10.02295,14.26454,3974,305,1668452443,TypeE
4055,10.0167,14.2652,3974,305,1668452443,TypeE
7080,10.01927,14.26376,3974,305,1668452443,TypeR
6891,12.265,15.44763,779,280,1668452443,TypeT
4551,9.52103,13.45895,2055,288,1668452443,TypeT
5073,12.26575,15.45136,779,280,1668452443,Unknown
5281,12.25144,15.45011,779,280,1668452443,TypeE
5349,12.25817,15.45015,779,280,1668452443,Type30
8614,12.25805,15.45002,779,280,1668452443,Type29
1248,12.25473,15.45318,779,280,1668452443,Unknown
4716,12.26295,15.45137,779,280,1668452443,Unknown
6051,6.64351,10.36532,2544,241,1668452444,Type29
8381,6.64428,10.35706,2544,241,1668452444,TypeE
7901,6.63815,10.36478,2544,241,1668452444,Type2000
5742,6.63642,10.36305,2544,241,1668452444,Unknown
3737,10.7666,17.52241,32102,309,1668452444,Type145
7195,6.64021,10.35795,2544,241,1668452444,TypeR
3720,6.63684,10.35988,2544,241,1668452444,Type30
6153,6.6441,10.3625,2544,241,1668452444,TypeF
3273,6.6436,10.35106,2544,241,1668452444,Type30
2169,6.63294,10.3621,2544,241,1668452444,TypeF
3843,6.6459,10.36063,2544,241,1668452444,TypeT
6116,6.64528,10.35499,2544,241,1668452444,TypeT
8609,6.64585,10.36513,2544,241,1668452444,Type30
4042,6.63934,10.36651,2544,241,1668452444,TypeE
3361,6.64093,10.35964,2544,241,1668452444,TypeR
7295,6.63738,10.35848,2544,241,1668452444,Type2000
6628,6.64275,10.35559,2544,241,1668452444,TypeT
6041,6.63805,10.36231,2544,241,1668452444,TypeR
2825,6.64093,10.35974,2544,241,1668452444,Unknown
4742,10.76478,17.52233,32102,309,1668452444,Type145
5898,10.7587,17.52672,32102,309,1668452444,Type2000
8507,10.76305,17.52677,32102,309,1668452444,TypeE
7541,10.76242,17.52181,32102,309,1668452444,TypeT
5027,10.76719,17.52681,32102,309,1668452444,Type29
7095,10.76226,17.52992,32102,309,1668452444,TypeF
5192,10.77037,17.52827,32102,309,1668452444,Type145
2922,10.76088,17.52879,32102,309,1668452444,Type29
5175,10.75799,17.52839,32102,309,1668452444,Unknown
6365,10.76097,17.51967,32102,309,1668452444,TypeM
7011,10.76042,17.52881,32102,309,1668452444,TypeT
8623,10.75621,17.53338,32102,309,1668452444,TypeM
4035,6.64456,10.36775,2544,241,1668452444,Type145
6323,6.63757,10.35927,2544,241,1668452444,TypeE
3317,6.64106,10.35934,2544,241,1668452444,Type2000
1472,6.64281,10.35194,2544,241,1668452444,Type145
6267,10.76471,17.52078,32102,309,1668452444,TypeE
5653,11.73189,15.68228,6948,318,1668452444,Type29
7402,10.76208,17.52832,32102,309,1668452444,Unknown
1112,11.73435,15.67501,6948,318,1668452444,TypeF
6781,11.73406,15.68618,6948,318,1668452444,Type145
7019,11.73339,15.67983,6948,318,1668452444,TypeF
5259,11.72652,15.67703,6948,318,1668452444,Type145
3396,11.73187,15.68969,6948,318,1668452444,TypeT
8031,11.73676,15.69011,6948,318,1668452444,Type2000
4472,11.7358,15.68022,6948,318,1668452444,Type30
5186,11.73532,15.67854,6948,318,1668452444,Type145
8747,11.73189,15.67822,6948,318,1668452444,TypeE
8604,11.7368,15.67946,6948,318,1668452444,Type30
8225,10.75847,17.53378,32102,309,1668452444,TypeT
8767,11.7267,15.68295,6948,318,1668452444,TypeT
5565,7.53528,12.17787,7133,329,1668452445,Type29
7408,7.53688,12.17757,7133,329,1668452445,Type2000
2668,7.52767,12.18651,7133,329,1668452445,TypeR
4733,7.53456,12.19514,7133,329,1668452445,Type2000
5583,7.53057,12.18915,7133,329,1668452445,TypeR
1776,7.53752,12.19376,7133,329,1668452445,TypeF
7434,7.53367,12.19248,7133,329,1668452445,TypeE
6171,7.54349,12.18702,7133,329,1668452445,Type30
2587,7.53975,12.17736,7133,329,1668452445,Type2000
3894,7.5383,12.1956,7133,329,1668452445,Type145
8297,7.54318,12.18946,7133,329,1668452445,TypeR
6274,7.53626,12.18642,7133,329,1668452445,TypeF
5945,7.53184,12.18143,7133,329,1668452445,Type2000
7515,7.54161,12.18399,7133,329,1668452445,Unknown
8141,7.53739,12.18006,7133,329,1668452445,TypeE
5039,7.54247,12.18532,7133,329,1668452445,TypeM
5774,7.53814,12.18719,7133,329,1668452445,Unknown
1524,7.5401,12.17983,7133,329,1668452445,TypeT
7045,7.54,12.1795,7133,329,1668452445,Type30
2936,7.53683,12.18537,7133,329,1668452445,Type30
8439,7.52902,12.18223,7133,329,1668452445,Type30
6191,7.534,12.19504,7133,329,1668452445,Type30
6753,7.53991,12.18595,7133,329,1668452445,Type30
4341,7.54009,12.18074,7133,329,1668452445,TypeR
4584,7.53408,12.18326,7133,329,1668452445,Type29
5927,7.53523,12.18707,7133,329,1668452445,Type145
8277,14.08071,14.27333,845,213,1668452445,Type145
4305,9.52646,13.43861,2055,288,1668452445,Unknown
5713,9.52843,13.43935,2055,288,1668452445,TypeT
6901,9.52667,13.44504,2055,288,1668452445,Unknown
5356,9.52944,13.43435,2055,288,1668452445,TypeF
6584,9.52844,13.44061,2055,288,1668452445,Type29
2829,9.52967,13.446,2055,288,1668452445,Unknown
5603,9.53135,13.43673,2055,288,1668452445,Type30
8685,7.53361,12.17788,7133,329,1668452445,TypeT
1685,7.53635,12.18698,7133,329,1668452445,Type30
3793,7.54073,12.18856,7133,329,1668452445,TypeF
2575,7.53374,12.18828,7133,329,1668452445,TypeR
5756,7.54186,12.18801,7133,329,1668452445,TypeE
8250,7.53462,12.19001,7133,329,1668452445,Type30
4455,7.53765,12.18383,7133,329,1668452445,TypeM
7233,7.53475,12.1925,7133,329,1668452445,TypeR
8043,7.53779,12.18588,7133,329,1668452445,Type145
2538,7.53536,12.19323,7133,329,1668452445,Type2000
1247,9.52577,13.43873,2055,288,1668452445,Unknown
8622,14.07139,14.27967,845,213,1668452445,Type29
3289,9.53275,13.44507,2055,288,1668452445,TypeF
8330,9.52363,13.42956,2055,288,1668452445,Type29
1973,14.07464,14.27647,845,213,1668452445,Type29
5245,14.07376,14.26146,845,213,1668452445,TypeT
2765,8.51016,13.62285,12078,311,1668452446,TypeE
3111,8.51157,13.62128,12078,311,1668452446,TypeR
5529,8.50571,13.61791,12078,311,1668452446,TypeE
4457,8.51593,13.61167,12078,311,1668452446,Type2000
7731,8.52032,13.61013,12078,311,1668452446,Type2000
3606,8.50757,13.60901,12078,311,1668452446,Type29
7614,8.51124,13.60787,12078,311,1668452446,TypeM
6414,8.5072,13.61989,12078,311,1668452446,TypeE
1700,14.60653,16.15101,396,2,1668452446,Type30
6356,14.61412,16.1634,396,2,1668452446,TypeT
2036,11.03609,14.99086,3965,282,1668452446,Type145
6738,11.03538,14.99646,3965,282,1668452446,Unknown
8804,11.04263,14.99967,3965,282,1668452446,Type30
4644,11.0419,14.98811,3965,282,1668452446,TypeF
4386,11.03744,15.00422,3965,282,1668452446,Unknown
8841,11.03813,14.99425,3965,282,1668452446,Type2000
8338,12.14725,15.79162,5596,283,1668452446,Type29
7260,12.14084,15.79628,5596,283,1668452446,Type30
8590,12.1406,15.79383,5596,283,1668452446,TypeE
4837,12.14694,15.7901,5596,283,1668452446,TypeF
2114,12.1472,15.79073,5596,283,1668452446,Type145
3798,12.15162,15.78705,5596,283,1668452446,Type30
7859,12.14772,15.79477,5596,283,1668452446,Type2000
6474,12.14526,15.78582,5596,283,1668452446,TypeR
1498,12.14496,15.78895,5596,283,1668452446,TypeR
1050,12.14665,15.78992,5596,283,1668452446,Type29
1234,12.15062,15.79915,5596,283,1668452446,TypeR
6321,12.15401,15.79529,5596,283,1668452446,TypeT
8011,12.1471,15.78965,5596,283,1668452446,Type29
2919,12.14303,15.7931,5596,283,1668452446,TypeM
7544,14.60981,16.16205,396,2,1668452446,Type30
5433,14.61285,16.15631,396,2,1668452446,TypeM
7723,14.6088,16.16012,396,2,1668452446,Unknown
2100,14.60652,16.15905,396,2,1668452446,TypeT
6301,14.61512,16.16104,396,2,1668452446,Type2000
1214,14.60435,16.15813,396,2,1668452446,TypeR
3389,14.6059,16.16672,396,2,1668452446,Unknown
7226,8.51245,13.61739,12078,311,1668452446,Type29
7768,8.50463,13.61102,12078,311,1668452446,Type30
1530,8.50951,13.62203,12078,311,1668452446,Type30
2840,8.50666,13.61935,12078,311,1668452446,TypeF
4484,8.51366,13.60419,12078,311,1668452446,TypeM
8994,8.50965,13.60992,12078,311,1668452446,TypeT
7537,8.5162,13.60805,12078,311,1668452446,TypeM
8863,8.51365,13.61609,12078,311,1668452446,TypeM
6478,8.51581,13.61622,12078,311,1668452446,TypeE
4280,8.50985,13.61091,12078,311,1668452446,TypeT
5509,8.50509,13.61458,12078,311,1668452446,Type30
8759,8.51427,13.60609,12078,311,1668452446,Type29
6972,8.51165,13.60912,12078,311,1668452446,TypeE
3123,11.03792,14.97635,3965,282,1668452447,Type30
7371,11.04315,14.97526,3965,282,1668452447,TypeE
2574,11.03566,14.96975,3965,282,1668452447,TypeM
4622,11.04384,14.97438,3965,282,1668452447,TypeF
3326,11.04077,14.98245,3965,282,1668452447,Type145
2273,11.03909,14.97563,3965,282,1668452447,TypeM
3358,11.04759,14.97594,3965,282,1668452447,TypeE
2091,11.04055,14.97484,3965,282,1668452447,TypeR
6856,11.0458,14.9791,3965,282,1668452447,TypeE
1557,11.03489,14.97886,3965,282,1668452447,Unknown
2740,11.03188,14.97763,3965,282,1668452447,Type29
4393,11.03707,14.97235,3965,282,1668452447,TypeT
4300,11.03342,14.9754,3965,282,1668452447,TypeT
1770,11.04087,14.97456,3965,282,1668452447,TypeM
5054,11.04174,14.97576,3965,282,1668452447,Type145
6726,11.03311,14.97362,3965,282,1668452447,TypeF
2713,11.04063,14.97489,3965,282,1668452447,TypeE
1317,11.04217,14.9645,3965,282,1668452447,Type29
6517,11.04772,14.96932,3965,282,1668452447,TypeF
8804,11.04126,14.97506,3965,282,1668452447,Type30
7963,11.04085,14.97554,3965,282,1668452447,Unknown
8841,11.04025,14.97413,3965,282,1668452447,Type2000
4386,11.04016,14.97493,3965,282,1668452447,Unknown
4644,11.04337,14.97024,3965,282,1668452447,TypeF
6738,11.03938,14.97555,3965,282,1668452447,Unknown
2036,11.04006,14.96983,3965,282,1668452447,Type145
1146,11.04174,14.97269,3965,282,1668452447,Type145
4679,11.03895,14.96679,3965,282,1668452447,Type30
5387,11.03493,14.97991,3965,282,1668452447,Type2000
2531,11.03979,14.97246,3965,282,1668452447,Type2000
7671,11.04476,14.9718,3965,282,1668452447,Unknown
2211,11.04083,14.97515,3965,282,1668452447,Type30
3691,11.0365,14.97047,3965,282,1668452447,Unknown
4538,11.04035,14.97444,3965,282,1668452447,TypeM
5190,11.04076,14.9685,3965,282,1668452447,Unknown
7165,11.04193,14.97046,3965,282,1668452447,TypeT
3345,11.04592,14.97957,3965,282,1668452447,Type30
1374,11.04035,14.97827,3965,282,1668452447,Unknown
6325,11.03721,14.97547,3965,282,1668452447,TypeT
8656,11.04213,14.96931,3965,282,1668452447,TypeE
1247,9.53185,13.41811,2055,288,1668452447,Unknown
3751,11.0039,14.89983,3123,292,1668452447,TypeT
6616,10.93637,15.16155,7056,292,1668452447,TypeT
2165,9.53113,13.41156,2055,288,1668452447,Unknown
5765,9.52996,13.41242,2055,288,1668452447,TypeF
7261,9.54025,13.41201,2055,288,1668452447,Type30
8998,9.53138,13.40946,2055,288,1668452447,TypeE
7029,9.53295,13.41517,2055,288,1668452447,Type145
1710,9.53735,13.411,2055,288,1668452447,TypeE
2628,9.52787,13.41744,2055,288,1668452447,TypeT
1406,12.26108,15.42542,779,280,1668452448,TypeR
6349,12.26458,15.43193,779,280,1668452448,TypeM
1769,12.26717,15.43932,779,280,1668452448,TypeT
8699,12.26018,15.42898,779,280,1668452448,TypeR
4957,12.25722,15.4338,779,280,1668452448,Unknown
3014,12.25792,15.42847,779,280,1668452448,TypeR
8788,12.26125,15.44204,779,280,1668452448,TypeM
2216,12.15976,15.72864,5596,283,1668452448,TypeR
3676,12.26062,15.42836,779,280,1668452448,TypeR
2954,12.262,15.42872,779,280,1668452448,TypeT
3552,12.26159,15.42988,779,280,1668452448,TypeF
8881,12.25856,15.42232,779,280,1668452448,TypeM
8512,12.26166,15.42628,779,280,1668452448,TypeM
4858,12.26038,15.43095,779,280,1668452448,TypeR
8865,12.25865,15.43282,779,280,1668452448,TypeE
4314,12.25652,15.42896,779,280,1668452448,Type30
4716,12.26698,15.43013,779,280,1668452448,Unknown
6419,12.26291,15.43034,779,280,1668452448,TypeT
8614,12.26155,15.42642,779,280,1668452448,Type29
4526,12.25963,15.43919,779,280,1668452448,TypeE
3233,12.26037,15.43154,779,280,1668452448,Type2000
5375,12.26702,15.43801,779,280,1668452448,TypeR
8903,12.26351,15.43099,779,280,1668452448,TypeM
8411,12.25982,15.43046,779,280,1668452448,TypeR
5656,12.26538,15.42722,779,280,1668452448,Type29
8590,12.15753,15.73132,5596,283,1668452448,TypeE
6137,12.26074,15.42859,779,280,1668452448,TypeR
7185,12.254,15.43011,779,280,1668452448,TypeT
4078,12.26488,15.43706,779,280,1668452448,Unknown
7956,12.26133,15.43327,779,280,1668452448,TypeR
3421,12.25831,15.42315,779,280,1668452448,TypeT
5073,12.26383,15.43146,779,280,1668452448,Unknown
5281,12.2589,15.4312,779,280,1668452448,TypeE
5349,12.26223,15.4241,779,280,1668452448,Type30
1248,12.259,15.43217,779,280,1668452448,Unknown
6891,12.26134,15.43169,779,280,1668452448,TypeT
4837,12.15994,15.73317,5596,283,1668452448,TypeF
3798,12.16352,15.72763,5596,283,1668452448,Type30
7586,12.15821,15.72145,5596,283,1668452448,TypeM
1765,12.16083,15.73158,5596,283,1668452448,TypeF
6883,12.16735,15.73173,5596,283,1668452448,Type2000
3085,12.15747,15.72918,5596,283,1668452448,Type30
5792,12.16002,15.73884,5596,283,1668452448,Type29
3238,12.16383,15.73902,5596,283,1668452448,Type30
7148,12.15433,15.73731,5596,283,1668452448,Type2000
1630,12.16149,15.73592,5596,283,1668452448,TypeM
6085,12.1635,15.72521,5596,283,1668452448,TypeE
8509,12.16755,15.73048,5596,283,1668452448,TypeF
3808,12.16001,15.72749,5596,283,1668452448,Type2000
6635,12.16305,15.7239,5596,283,1668452448,TypeF
6478,8.62559,13.47272,12078,311,1668452449,TypeE
4280,8.61954,13.4674,12078,311,1668452449,TypeT
5509,8.62009,13.47107,12078,311,1668452449,Type30
8759,8.62398,13.46722,12078,311,1668452449,Type29
6972,8.623,13.46925,12078,311,1668452449,TypeE
7696,12.26557,15.42977,779,280,1668452449,TypeR
4078,12.26593,15.43338,779,280,1668452449,Unknown
8709,12.26207,15.42505,779,280,1668452449,TypeT
6891,12.26454,15.4256,779,280,1668452449,TypeT
1439,12.25931,15.42304,779,280,1668452449,TypeM
8863,8.62504,13.47859,12078,311,1668452449,TypeM
2376,12.25927,15.42737,779,280,1668452449,Type30
2227,12.26573,15.42754,779,280,1668452449,Type145
7272,8.6242,13.46836,12078,311,1668452449,TypeF
3909,8.62197,13.46969,12078,311,1668452449,TypeT
5302,10.65061,14.37377,2224,318,1668452449,TypeR
6403,10.64218,14.37342,2224,318,1668452449,Type30
5450,10.64791,14.36507,2224,318,1668452449,TypeT
4896,10.6502,14.37374,2224,318,1668452449,TypeM
1452,12.25708,15.43236,779,280,1668452449,TypeM
4352,10.64894,14.3749,2224,318,1668452449,Type2000
6413,10.6521,14.36948,2224,318,1668452449,Type145
4091,10.65032,14.37592,2224,318,1668452449,TypeE
2363,10.65009,14.37379,2224,318,1668452449,TypeT
3271,10.65128,14.3757,2224,318,1668452449,TypeT
4573,10.65153,14.3826,2224,318,1668452449,TypeR
7615,10.64394,14.36641,2224,318,1668452449,TypeE
5868,10.65664,14.37428,2224,318,1668452449,Type2000
4405,10.64613,14.37895,2224,318,1668452449,TypeM
1025,10.64813,14.36727,2224,318,1668452449,Type2000
4332,10.64832,14.3718,2224,318,1668452449,Unknown
5469,10.65313,14.37946,2224,318,1668452449,TypeR
8748,12.25531,15.42376,779,280,1668452449,Type2000
1054,10.65042,14.36779,2224,318,1668452449,TypeF
7504,12.25847,15.42815,779,280,1668452449,Type29
7956,12.26158,15.42825,779,280,1668452449,TypeR
7185,12.26142,15.4279,779,280,1668452449,TypeT
6137,12.2613,15.41995,779,280,1668452449,TypeR
6419,12.26459,15.42529,779,280,1668452449,TypeT
5656,12.26337,15.42583,779,280,1668452449,Type29
8411,12.26133,15.42775,779,280,1668452449,TypeR
8903,12.26667,15.42577,779,280,1668452449,TypeM
5375,12.26734,15.43352,779,280,1668452449,TypeR
3233,12.25896,15.42469,779,280,1668452449,Type2000
5073,12.26706,15.42672,779,280,1668452449,Unknown
7781,10.6506,14.37774,2224,318,1668452449,Type29
6898,10.65093,14.36559,2224,318,1668452449,TypeF
1753,10.65167,14.3792,2224,318,1668452449,TypeR
8449,10.64802,14.37233,2224,318,1668452449,TypeF
8987,10.65098,14.36508,2224,318,1668452449,Unknown
2030,9.84246,14.34861,10367,317,1668452450,TypeR
6279,9.84951,14.34365,10367,317,1668452450,Type2000
6880,9.84505,14.34804,10367,317,1668452450,Type2000
2166,9.84378,14.34572,10367,317,1668452450,Type2000
7348,9.84562,14.3402,10367,317,1668452450,Unknown
6679,9.84403,14.34096,10367,317,1668452450,Type29
7748,9.84138,14.35146,10367,317,1668452450,Type145
4989,9.84501,14.3455,10367,317,1668452450,TypeF
8738,9.84102,14.34734,10367,317,1668452450,TypeT
6764,9.84949,14.34974,10367,317,1668452450,Type30
2665,9.84174,14.3393,10367,317,1668452450,Type30
3186,9.85294,14.34658,10367,317,1668452450,Type29
2422,9.84227,14.3373,10367,317,1668452450,TypeM
8338,12.17104,15.67357,5596,283,1668452450,Type29
7260,12.16642,15.67551,5596,283,1668452450,Type30
7229,9.84127,14.3473,10367,317,1668452450,TypeE
8864,9.84794,14.3532,10367,317,1668452450,Type145
7546,9.84282,14.35194,10367,317,1668452450,Type145
1417,12.25011,15.53277,2713,278,1668452450,Type30
2752,12.24397,15.52249,2713,278,1668452450,TypeM
8845,12.2503,15.5321,2713,278,1668452450,TypeF
6686,12.25163,15.52759,2713,278,1668452450,TypeM
8589,12.25769,15.5245,2713,278,1668452450,Unknown
2392,12.24856,15.52862,2713,278,1668452450,TypeT
1392,12.24709,15.5344,2713,278,1668452450,TypeM
7607,12.25073,15.52895,2713,278,1668452450,TypeF
7403,12.25453,15.52925,2713,278,1668452450,TypeF
7413,9.84652,14.34686,10367,317,1668452450,Type30
8590,12.16424,15.67508,5596,283,1668452450,TypeE
1096,12.24938,15.52839,2713,278,1668452450,Type30
4837,12.17355,15.67749,5596,283,1668452450,TypeF
1784,10.89876,15.15666,9337,295,1668452450,TypeM
5834,10.89173,15.15308,9337,295,1668452450,TypeM
4519,10.89551,15.15231,9337,295,1668452450,TypeT
5266,10.89591,15.14553,9337,295,1668452450,TypeT
1079,10.89614,15.14261,9337,295,1668452450,TypeM
7005,10.89425,15.15278,9337,295,1668452450,Unknown
8286,10.8926,15.15488,9337,295,1668452450,Type29
5849,10.89938,15.14451,9337,295,1668452450,TypeT
